0,1,2,3,4,5,6,7,8,9,PM2.5
44.0,28.0,500.0,57.0,-1.8,1027.3,-19.3,0.0,4.8,2013-03-02 00:00:00,15.0
28.0,17.0,400.0,67.0,-2.1,1027.9,-19.1,0.0,2.6,2013-03-02 01:00:00,9.0
40.0,16.0,300.0,67.0,-2.2,1027.4,-19.6,0.0,3.9,2013-03-02 02:00:00,11.0
27.0,17.0,400.0,64.0,-2.3,1027.1,-19.3,0.0,2.4,2013-03-02 03:00:00,8.0
47.0,26.0,400.0,56.0,-3.4,1027.2,-18.1,0.0,0.6,2013-03-02 04:00:00,13.0
42.2688,26.4837,0.0,56.1204,-4.2,1026.9,-16.4,0.0,1.4,2013-03-02 05:00:00,15.0
21.0,11.0,400.0,63.0,-4.5,1025.8,-16.4,0.0,1.9,2013-03-02 06:00:00,12.0
11.0,18.0,500.0,45.0,-4.0,1026.6,-14.2,0.0,1.2,2013-03-02 07:00:00,7.0
61.0,44.0,600.0,28.0,-2.6,1026.6,-16.7,0.0,0.8,2013-03-02 08:00:00,14.0
63.0,60.0,800.0,18.0,-1.2,1026.2,-16.2,0.0,0.9,2013-03-02 09:00:00,22.0
48.0,33.0,500.0,43.0,-0.1,1025.8,-16.9,0.0,0.6,2013-03-02 10:00:00,31.0
79.0,47.0,600.0,35.0,1.1,1025.5,-16.8,0.0,1.8,2013-03-02 11:00:00,27.0
73.0,50.0,700.0,38.0,2.0,1024.3,-18.1,0.0,1.2,2013-03-02 12:00:00,36.0
41.0,39.0,500.0,48.0,2.2,1022.8,-17.9,0.0,1.1,2013-03-02 13:00:00,31.0
25.0,34.0,400.0,54.0,2.3,1022.0,-17.3,0.0,2.1,2013-03-02 14:00:00,28.0
25.0,50.0,600.0,40.0,2.8,1021.3,-17.4,0.0,1.8,2013-03-02 15:00:00,26.0
27.0,60.0,700.0,30.0,2.2,1020.7,-16.8,0.0,1.4,2013-03-02 16:00:00,29.0
44.0,81.0,800.0,16.0,1.2,1020.4,-15.8,0.0,0.9,2013-03-02 17:00:00,36.0
42.0,91.0,1000.0,5.0,0.1,1020.4,-15.5,0.0,1.0,2013-03-02 18:00:00,44.0
36.0,100.0,1100.0,2.0,-1.3,1019.9,-12.6,0.0,1.0,2013-03-02 19:00:00,53.0
42.0,100.0,1800.0,2.0,-1.6,1019.7,-13.5,0.0,1.1,2013-03-02 20:00:00,52.0
34.0,88.0,1600.0,2.0,-1.8,1019.6,-12.5,0.0,1.2,2013-03-02 21:00:00,97.0
30.0,83.0,1600.0,2.0,-1.8,1019.0,-13.3,0.0,0.7,2013-03-02 22:00:00,89.0
30.0,77.0,1399.0,2.0,-2.8,1018.1,-10.1,0.0,1.4,2013-03-02 23:00:00,80.0
22.0,66.0,1300.0,2.0,-2.9,1017.0,-11.9,0.0,0.0,2013-03-03 00:00:00,62.0
20.0,52.0,1000.0,6.0,-3.8,1016.2,-12.7,0.0,0.9,2013-03-03 01:00:00,51.0
18.0,48.0,900.0,7.0,-4.6,1015.0,-11.2,0.0,0.8,2013-03-03 02:00:00,42.0
19.0,52.0,1100.0,2.0,-5.5,1014.3,-11.2,0.0,1.5,2013-03-03 03:00:00,40.0
16.0,45.0,1000.0,6.0,-6.1,1013.7,-12.0,0.0,1.3,2013-03-03 04:00:00,44.0
12.0,45.0,1100.0,3.0,-6.9,1013.2,-12.6,0.0,0.4,2013-03-03 05:00:00,45.0
12.0,44.0,1100.0,3.0,-7.2,1013.1,-12.3,0.0,0.8,2013-03-03 06:00:00,55.0
12.0,43.0,1000.0,3.0,-5.6,1013.3,-11.3,0.0,1.5,2013-03-03 07:00:00,47.0
17.0,41.0,1100.0,8.0,-0.4,1012.8,-11.8,0.0,0.5,2013-03-03 08:00:00,58.0
83.0,55.0,1300.0,10.0,2.4,1012.5,-12.7,0.0,2.0,2013-03-03 09:00:00,64.0
133.0,74.0,1500.0,16.0,5.2,1011.7,-12.8,0.0,0.9,2013-03-03 10:00:00,77.0
83.0,62.0,1200.0,33.0,7.6,1010.4,-12.8,0.0,2.1,2013-03-03 11:00:00,96.0
87.0,61.0,1200.0,43.0,10.1,1009.4,-12.5,0.0,3.0,2013-03-03 12:00:00,95.0
75.0,57.0,1100.0,52.0,11.5,1008.1,-12.8,0.0,2.1,2013-03-03 13:00:00,94.0
66.0,51.0,1000.0,55.0,13.2,1007.4,-12.9,0.0,3.0,2013-03-03 14:00:00,103.0
64.0,65.0,1000.0,54.0,15.3,1007.1,-14.0,0.0,4.4,2013-03-03 15:00:00,103.0
63.0,63.0,900.0,54.0,15.1,1007.3,-14.2,0.0,4.9,2013-03-03 16:00:00,98.0
9.0,19.0,200.0,78.0,13.1,1007.9,-13.9,0.0,1.9,2013-03-03 17:00:00,82.0
5.0,14.0,200.0,77.0,8.8,1009.2,-12.4,0.0,2.7,2013-03-03 18:00:00,22.0
18.0,25.0,500.0,41.0,9.4,1010.0,-12.5,0.0,3.1,2013-03-03 19:00:00,12.0
12.0,29.0,500.0,40.0,7.3,1010.1,-12.5,0.0,0.9,2013-03-03 20:00:00,18.0
10.0,0.0,300.0,52.0,4.7,1010.5,-12.3,0.0,0.0,2013-03-03 21:00:00,18.0
34.0,47.0,1200.0,4.0,3.3,1011.3,-10.7,0.0,1.2,2013-03-03 22:00:00,17.0
29.0,47.0,1000.0,19.0,9.9,1011.8,-13.4,0.0,2.6,2013-03-03 23:00:00,40.0
27.0,34.0,700.0,33.0,7.2,1012.8,-13.1,0.0,0.7,2013-03-04 00:00:00,38.0
11.0,6.0,100.0,75.0,5.9,1013.7,-13.2,0.0,1.6,2013-03-04 01:00:00,28.0
16.0,10.0,100.0,74.0,4.7,1013.9,-13.2,0.0,5.3,2013-03-04 02:00:00,9.0
13.0,8.0,200.0,73.0,7.2,1014.0,-15.6,0.0,3.5,2013-03-04 03:00:00,13.0
21.0,12.0,100.0,74.0,4.0,1014.0,-14.3,0.0,1.4,2013-03-04 04:00:00,6.0
29.0,31.0,400.0,43.0,1.8,1014.7,-13.2,0.0,2.0,2013-03-04 05:00:00,8.0
31.0,38.0,500.0,35.0,0.0,1016.0,-13.3,0.0,0.2,2013-03-04 06:00:00,14.0
40.0,55.0,600.0,16.0,2.4,1017.0,-11.9,0.0,0.5,2013-03-04 07:00:00,13.0
60.0,92.0,3299.0,2.0,7.1,1017.6,-12.2,0.0,1.7,2013-03-04 08:00:00,14.0
64.0,49.0,500.0,38.0,8.6,1017.8,-13.8,0.0,1.9,2013-03-04 09:00:00,47.0
34.0,22.0,200.0,66.0,10.1,1017.2,-13.9,0.0,2.2,2013-03-04 10:00:00,26.0
31.0,23.0,200.0,69.0,11.4,1016.8,-14.4,0.0,2.9,2013-03-04 11:00:00,15.0
21.0,20.0,200.0,75.0,12.5,1015.7,-14.3,0.0,3.5,2013-03-04 12:00:00,17.0
13.0,15.0,200.0,84.0,12.9,1014.5,-14.0,0.0,2.6,2013-03-04 13:00:00,21.0
13.0,14.0,100.0,88.0,13.7,1013.5,-14.3,0.0,1.9,2013-03-04 14:00:00,16.0
15.0,16.0,100.0,90.0,13.9,1012.9,-14.1,0.0,1.6,2013-03-04 15:00:00,15.0
14.0,14.0,100.0,91.0,13.3,1012.3,-14.6,0.0,1.5,2013-03-04 16:00:00,16.0
23.0,26.0,200.0,81.0,11.2,1012.5,-13.8,0.0,2.0,2013-03-04 17:00:00,20.0
24.0,34.0,300.0,72.0,7.8,1013.2,-11.6,0.0,1.1,2013-03-04 18:00:00,27.0
23.0,79.0,700.0,18.0,5.6,1013.5,-12.0,0.0,1.6,2013-03-04 19:00:00,0.0
30.0,90.0,1000.0,8.0,3.5,1013.7,-11.7,0.0,1.6,2013-03-04 20:00:00,0.0
24.0,54.0,1000.0,25.0,2.3,1013.7,-10.3,0.0,1.0,2013-03-04 21:00:00,0.0
22.0,54.0,900.0,21.0,2.1,1013.6,-10.8,0.0,2.2,2013-03-04 22:00:00,0.0
18.0,47.0,900.0,91.0,1.4,1013.1,-10.8,0.0,0.8,2013-03-04 23:00:00,0.0
16.0,39.0,700.0,91.0,1.2,1012.5,-10.6,0.0,1.3,2013-03-05 00:00:00,0.0
16.0,31.0,600.0,91.0,0.8,1012.0,-10.7,0.0,1.3,2013-03-05 01:00:00,0.0
0.0,27.0,600.0,91.0,0.3,1011.6,-10.3,0.0,2.3,2013-03-05 02:00:00,0.0
13.0,28.0,0.0,91.0,-0.1,1011.1,-10.4,0.0,1.6,2013-03-05 03:00:00,0.0
14.0,0.0,800.0,91.0,-0.9,1010.9,-9.8,0.0,2.0,2013-03-05 04:00:00,0.0
13.0,28.0,800.0,91.0,-0.9,1010.6,-9.8,0.0,1.4,2013-03-05 05:00:00,0.0
15.0,28.0,800.0,91.0,-1.5,1010.7,-9.4,0.0,1.8,2013-03-05 06:00:00,0.0
14.0,36.0,900.0,91.0,0.4,1010.5,-8.8,0.0,0.4,2013-03-05 07:00:00,0.0
20.0,44.0,1000.0,91.0,5.0,1010.4,-8.5,0.0,0.6,2013-03-05 08:00:00,0.0
39.0,39.0,1200.0,91.0,7.8,1009.9,-9.2,0.0,1.1,2013-03-05 09:00:00,0.0
84.0,62.0,1600.0,91.0,8.8,1009.0,-8.7,0.0,1.6,2013-03-05 10:00:00,0.0
101.0,75.0,1700.0,91.0,9.9,1007.8,-8.7,0.0,1.5,2013-03-05 11:00:00,0.0
105.0,77.0,1600.0,42.0,12.0,1006.5,-8.5,0.0,2.1,2013-03-05 12:00:00,0.0
90.0,80.0,1500.0,91.0,13.1,1005.2,-9.4,0.0,1.2,2013-03-05 13:00:00,0.0
84.0,83.0,0.0,91.0,14.3,1004.5,-8.4,0.0,1.7,2013-03-05 14:00:00,0.0
75.0,75.0,1100.0,91.0,14.1,1004.2,-7.9,0.0,2.2,2013-03-05 15:00:00,0.0
77.0,82.0,1100.0,88.0,13.0,1004.2,-8.3,0.0,1.1,2013-03-05 16:00:00,0.0
80.0,79.0,1200.0,88.0,11.5,1004.6,-7.9,0.0,0.2,2013-03-05 17:00:00,3.0
82.0,83.0,1600.0,88.0,7.9,1005.1,-7.4,0.0,1.6,2013-03-05 18:00:00,3.0
61.0,150.0,2299.0,88.0,6.2,1005.5,-7.4,0.0,2.2,2013-03-05 19:00:00,3.0
54.0,124.0,2500.0,88.0,5.0,1005.9,-6.9,0.0,0.6,2013-03-05 20:00:00,189.0
54.0,123.0,2200.0,88.0,3.4,1006.0,-7.1,0.0,0.6,2013-03-05 21:00:00,200.0
47.0,92.0,1899.0,88.0,3.1,1005.7,-6.6,0.0,0.8,2013-03-05 22:00:00,182.0
42.0,90.0,1899.0,88.0,2.0,1005.7,-6.8,0.0,0.6,2013-03-05 23:00:00,163.0
38.0,67.0,1700.0,88.0,1.1,1005.5,-6.5,0.0,0.5,2013-03-06 00:00:00,156.0
34.0,58.0,1500.0,88.0,0.6,1005.5,-6.5,0.0,1.9,2013-03-06 01:00:00,142.0
29.0,63.0,1700.0,88.0,0.2,1004.7,-6.2,0.0,1.0,2013-03-06 02:00:00,154.0
25.0,51.0,1600.0,88.0,0.0,1004.7,-6.2,0.0,0.7,2013-03-06 03:00:00,134.0
21.0,51.0,1600.0,88.0,0.0,1004.7,-6.2,0.0,0.9,2013-03-06 04:00:00,154.0
21.0,57.0,1600.0,88.0,0.4,1005.3,-6.3,0.0,1.6,2013-03-06 05:00:00,135.0
31.0,76.0,1800.0,88.0,0.7,1005.6,-6.0,0.0,1.7,2013-03-06 06:00:00,132.0
31.0,79.0,1800.0,88.0,1.6,1006.3,-5.3,0.0,1.2,2013-03-06 07:00:00,130.0
51.0,84.0,1899.0,88.0,3.3,1006.3,-4.0,0.0,0.4,2013-03-06 08:00:00,134.0
70.0,91.0,2100.0,88.0,5.5,1006.1,-4.7,0.0,1.0,2013-03-06 09:00:00,142.0
83.0,91.0,2100.0,88.0,7.9,1005.9,-5.2,0.0,0.4,2013-03-06 10:00:00,175.0
103.0,91.0,1800.0,88.0,8.8,1005.0,-5.8,0.0,0.9,2013-03-06 11:00:00,188.0
113.0,91.0,1700.0,88.0,9.7,1003.8,-6.2,0.0,1.8,2013-03-06 12:00:00,175.0
89.0,80.0,1600.0,88.0,11.2,1002.7,-6.2,0.0,1.7,2013-03-06 13:00:00,170.0
96.0,71.0,1399.0,88.0,12.8,1002.2,-6.3,0.0,3.0,2013-03-06 14:00:00,121.0
112.0,66.0,1399.0,84.0,13.5,1002.3,-6.2,0.0,1.9,2013-03-06 15:00:00,140.0
127.0,62.0,1399.0,70.0,13.6,1002.2,-6.1,0.0,0.7,2013-03-06 16:00:00,150.0
118.0,83.0,1500.0,65.0,11.2,1002.8,-5.8,0.0,0.5,2013-03-06 17:00:00,149.0
90.0,96.0,1700.0,65.0,7.8,1003.6,-4.7,0.0,1.2,2013-03-06 18:00:00,177.0
61.0,117.0,2200.0,65.0,7.1,1004.2,-5.3,0.0,1.5,2013-03-06 19:00:00,173.0
67.0,144.0,4299.0,65.0,5.2,1004.7,-4.9,0.0,0.9,2013-03-06 20:00:00,192.0
66.0,150.0,4400.0,65.0,3.9,1004.5,-4.8,0.0,0.5,2013-03-06 21:00:00,267.0
54.0,132.0,3500.0,65.0,2.3,1004.6,-4.5,0.0,1.5,2013-03-06 22:00:00,288.0
49.0,127.0,4000.0,65.0,2.8,1004.2,-4.4,0.0,2.3,2013-03-06 23:00:00,245.0
44.0,116.0,3500.0,65.0,1.8,1004.1,-4.5,0.0,1.2,2013-03-07 00:00:00,240.0
33.0,101.0,2600.0,65.0,0.6,1004.6,-4.6,0.0,1.7,2013-03-07 01:00:00,231.0
32.0,104.0,3200.0,65.0,0.7,1003.8,-4.2,0.0,1.3,2013-03-07 02:00:00,174.0
34.0,101.0,2399.0,65.0,-0.2,1003.6,-4.3,0.0,0.8,2013-03-07 03:00:00,203.0
32.0,98.0,2399.0,65.0,-0.8,1003.6,-4.7,0.0,0.5,2013-03-07 04:00:00,142.0
20.0,88.0,2299.0,65.0,-1.6,1003.8,-4.8,0.0,1.1,2013-03-07 05:00:00,165.0
16.0,85.0,2399.0,65.0,-1.6,1003.5,-4.9,0.0,0.7,2013-03-07 06:00:00,151.0
23.0,84.0,2100.0,65.0,1.9,1003.8,-3.8,0.0,0.8,2013-03-07 07:00:00,142.0
38.0,85.0,2200.0,65.0,5.9,1003.6,-3.2,0.0,0.9,2013-03-07 08:00:00,126.0
89.0,100.0,1899.0,65.0,8.6,1003.2,-3.6,0.0,1.1,2013-03-07 09:00:00,128.0
126.0,78.0,1200.0,65.0,11.1,1002.4,-3.8,0.0,1.3,2013-03-07 10:00:00,144.0
128.0,87.0,1399.0,65.0,13.7,1000.8,-3.6,0.0,1.4,2013-03-07 11:00:00,116.0
144.0,113.0,1800.0,65.0,15.9,998.5,-5.2,0.0,1.9,2013-03-07 12:00:00,122.0
104.0,95.0,1600.0,65.0,17.6,996.9,-5.0,0.0,1.3,2013-03-07 13:00:00,181.0
83.0,87.0,1300.0,68.0,16.6,995.8,-4.6,0.0,2.1,2013-03-07 14:00:00,135.0
81.0,118.0,1800.0,68.0,16.5,995.0,-3.6,0.0,0.7,2013-03-07 15:00:00,144.0
100.0,163.0,2600.0,68.0,15.6,994.4,-3.4,0.0,1.1,2013-03-07 16:00:00,190.0
75.0,177.0,2700.0,68.0,13.1,994.1,-3.7,0.0,2.7,2013-03-07 17:00:00,290.0
67.0,199.0,3000.0,68.0,11.0,994.8,-3.5,0.0,1.0,2013-03-07 18:00:00,350.0
57.0,198.0,3500.0,4.0,8.8,994.7,-3.4,0.0,2.0,2013-03-07 19:00:00,363.0
55.0,205.0,4400.0,68.0,8.6,994.7,-3.6,0.0,2.3,2013-03-07 20:00:00,354.0
56.0,169.0,3500.0,68.0,7.3,995.3,-3.0,0.0,1.6,2013-03-07 21:00:00,371.0
52.0,124.0,2399.0,68.0,5.9,995.2,-3.5,0.0,1.6,2013-03-07 22:00:00,264.0
47.0,145.0,3000.0,68.0,6.1,995.4,-3.3,0.0,0.9,2013-03-07 23:00:00,228.0
40.0,113.0,2700.0,68.0,5.3,995.1,-3.3,0.0,2.4,2013-03-08 00:00:00,223.0
43.0,118.0,2700.0,68.0,4.7,995.2,-3.1,0.0,1.2,2013-03-08 01:00:00,221.0
32.0,78.0,2100.0,68.0,2.6,995.1,-3.3,0.0,1.8,2013-03-08 02:00:00,208.0
28.0,84.0,2399.0,68.0,2.0,995.0,-3.5,0.0,1.3,2013-03-08 03:00:00,195.0
24.0,66.0,1899.0,68.0,1.9,995.4,-3.8,0.0,1.2,2013-03-08 04:00:00,173.0
24.0,78.0,2000.0,68.0,1.2,996.4,-4.1,0.0,1.4,2013-03-08 05:00:00,174.0
34.0,92.0,2100.0,68.0,1.2,996.9,-4.3,0.0,0.4,2013-03-08 06:00:00,211.0
44.0,99.0,2399.0,68.0,3.9,997.5,-3.4,0.0,2.9,2013-03-08 07:00:00,197.0
61.0,102.0,2799.0,68.0,10.3,997.9,-3.4,0.0,0.7,2013-03-08 08:00:00,227.0
112.0,98.0,2200.0,68.0,14.6,997.8,-4.7,0.0,1.3,2013-03-08 09:00:00,240.0
105.3864,79.4511,0.0,68.0,17.8,997.6,-3.6,0.0,2.8,2013-03-08 10:00:00,173.0
66.0,58.0,1000.0,68.0,19.4,997.0,-3.5,0.0,2.2,2013-03-08 11:00:00,112.0
57.0,61.0,1000.0,76.0,20.3,996.5,-3.4,0.0,2.4,2013-03-08 12:00:00,114.0
48.0,66.0,1200.0,97.0,16.5,996.2,1.7,0.0,5.2,2013-03-08 13:00:00,139.0
114.0,184.0,7299.0,107.0,14.8,996.5,-0.1,0.0,3.9,2013-03-08 14:00:00,534.0
159.0,158.0,8000.0,107.0,13.8,996.8,-0.7,0.0,3.9,2013-03-08 15:00:00,510.0
112.0,90.0,2299.0,107.0,12.3,997.0,-0.9,0.0,2.9,2013-03-08 16:00:00,212.0
74.0,74.0,1399.0,107.0,11.0,997.1,-1.8,0.0,4.6,2013-03-08 17:00:00,165.0
52.0,66.0,1100.0,107.0,9.4,997.5,-1.7,0.0,1.3,2013-03-08 18:00:00,136.0
40.0,71.0,1000.0,107.0,7.8,997.3,-2.0,0.0,2.4,2013-03-08 19:00:00,112.0
36.0,74.0,1200.0,107.0,6.4,997.4,-2.5,0.0,1.5,2013-03-08 20:00:00,110.0
33.0,82.0,1399.0,107.0,5.2,997.0,-2.6,0.0,1.8,2013-03-08 21:00:00,99.0
38.0,75.0,1399.0,107.0,4.7,996.0,-3.6,0.0,3.0,2013-03-08 22:00:00,94.0
29.0,65.0,1399.0,107.0,4.5,994.2,-4.5,0.0,3.1,2013-03-08 23:00:00,98.0
29.0,55.0,1300.0,107.0,4.7,992.6,-4.6,0.0,3.1,2013-03-09 00:00:00,88.0
24.0,42.0,1200.0,107.0,3.6,991.5,-4.1,0.0,1.2,2013-03-09 01:00:00,78.0
0.0,31.0,1000.0,107.0,2.6,990.7,-4.0,0.0,1.9,2013-03-09 02:00:00,51.0
25.0,31.0,0.0,107.0,2.5,989.6,-4.1,0.0,1.9,2013-03-09 03:00:00,78.0
23.0,0.0,1000.0,107.0,1.6,988.5,-4.3,0.0,1.4,2013-03-09 04:00:00,77.0
22.0,27.0,1100.0,107.0,0.4,989.1,-4.3,0.0,0.8,2013-03-09 05:00:00,80.0
24.0,71.0,1700.0,107.0,0.3,989.3,-4.0,0.0,1.5,2013-03-09 06:00:00,96.0
39.0,92.0,2100.0,107.0,2.2,990.3,-3.1,0.0,1.2,2013-03-09 07:00:00,116.0
50.0,87.0,2200.0,107.0,7.1,991.6,-3.8,0.0,3.3,2013-03-09 08:00:00,118.0
78.0,81.0,2000.0,107.0,15.7,993.0,-2.8,0.0,4.2,2013-03-09 09:00:00,125.0
133.0,64.0,1500.0,107.0,16.6,996.0,-9.4,0.0,7.8,2013-03-09 10:00:00,126.0
51.0,26.0,400.0,107.0,13.4,998.8,-12.0,0.0,9.6,2013-03-09 11:00:00,50.0
10.0,12.0,200.0,107.0,10.1,1001.2,-17.2,0.0,12.9,2013-03-09 12:00:00,18.0
6.0,9.0,100.0,107.0,9.1,1003.5,-19.9,0.0,10.1,2013-03-09 13:00:00,21.0
4.0,7.0,200.0,99.0,9.0,1005.0,-20.0,0.0,6.1,2013-03-09 14:00:00,27.0
5.0,7.0,200.0,99.0,9.6,1006.5,-19.5,0.0,9.0,2013-03-09 15:00:00,12.0
6.0,7.0,200.0,99.0,9.7,1007.4,-20.5,0.0,2.8,2013-03-09 16:00:00,10.0
12.0,8.0,200.0,95.0,8.3,1009.7,-19.5,0.0,3.5,2013-03-09 17:00:00,12.0
8.0,9.0,200.0,95.0,6.9,1012.4,-18.8,0.0,2.4,2013-03-09 18:00:00,7.0
9.0,13.0,300.0,95.0,6.0,1014.5,-19.6,0.0,4.5,2013-03-09 19:00:00,6.0
20.0,21.0,300.0,95.0,4.2,1016.4,-18.1,0.0,2.6,2013-03-09 20:00:00,12.0
47.0,28.0,400.0,95.0,3.1,1017.8,-17.7,0.0,0.7,2013-03-09 21:00:00,16.0
29.0,21.0,300.0,95.0,2.0,1017.8,-17.5,0.0,1.8,2013-03-09 22:00:00,11.0
26.0,20.0,400.0,95.0,0.0,1018.0,-16.8,0.0,1.0,2013-03-09 23:00:00,16.0
17.0,18.0,300.0,95.0,-0.9,1018.0,-15.9,0.0,1.5,2013-03-10 00:00:00,11.0
27.0,24.0,600.0,95.0,-1.0,1017.8,-15.6,0.0,1.4,2013-03-10 01:00:00,22.0
28.0,33.0,800.0,95.0,-2.5,1017.9,-14.6,0.0,0.6,2013-03-10 02:00:00,30.0
24.0,28.0,500.0,95.0,-3.7,1018.2,-13.9,0.0,1.5,2013-03-10 03:00:00,24.0
19.0,24.0,600.0,95.0,-3.8,1018.8,-14.0,0.0,0.9,2013-03-10 04:00:00,16.0
16.0,24.0,500.0,95.0,-4.5,1018.8,-13.4,0.0,0.5,2013-03-10 05:00:00,12.0
13.0,36.0,800.0,95.0,-4.8,1019.2,-12.5,0.0,0.7,2013-03-10 06:00:00,24.0
15.0,52.0,1200.0,95.0,-0.6,1020.0,-12.6,0.0,1.0,2013-03-10 07:00:00,22.0
45.0,57.0,800.0,95.0,3.0,1020.2,-13.8,0.0,1.8,2013-03-10 08:00:00,30.0
86.0,63.0,900.0,95.0,4.9,1019.9,-13.0,0.0,1.7,2013-03-10 09:00:00,57.0
79.0,59.0,1000.0,95.0,8.2,1019.1,-13.5,0.0,1.5,2013-03-10 10:00:00,71.0
53.0,61.0,900.0,95.0,10.1,1018.3,-17.2,0.0,2.6,2013-03-10 11:00:00,66.0
34.0,52.0,700.0,95.0,11.2,1017.4,-16.3,0.0,2.9,2013-03-10 12:00:00,49.0
26.0,38.0,600.0,95.0,11.7,1016.3,-15.9,0.0,2.1,2013-03-10 13:00:00,27.0
24.0,32.0,600.0,92.0,12.6,1015.3,-17.2,0.0,3.8,2013-03-10 14:00:00,33.0
24.0,30.0,500.0,92.0,12.2,1014.9,-16.4,0.0,2.9,2013-03-10 15:00:00,40.0
21.0,32.0,500.0,91.0,10.8,1014.8,-15.7,0.0,4.1,2013-03-10 16:00:00,34.0
26.0,40.0,500.0,89.0,8.9,1014.9,-14.9,0.0,2.2,2013-03-10 17:00:00,34.0
25.0,44.0,400.0,84.0,7.7,1015.5,-13.9,0.0,1.8,2013-03-10 18:00:00,45.0
38.0,52.0,600.0,79.0,4.9,1016.0,-12.6,0.0,1.0,2013-03-10 19:00:00,49.0
42.0,71.0,900.0,79.0,2.5,1016.2,-12.2,0.0,1.5,2013-03-10 20:00:00,73.0
39.0,104.0,1500.0,79.0,1.6,1016.3,-12.2,0.0,1.3,2013-03-10 21:00:00,101.0
27.0,76.0,1300.0,79.0,0.7,1016.0,-11.4,0.0,1.2,2013-03-10 22:00:00,88.0
26.0,68.0,1300.0,79.0,0.4,1016.0,-10.7,0.0,1.3,2013-03-10 23:00:00,89.0
22.0,59.0,1300.0,79.0,-0.4,1015.5,-10.1,0.0,1.5,2013-03-11 00:00:00,95.0
18.0,42.0,1000.0,79.0,-0.5,1015.3,-10.4,0.0,1.1,2013-03-11 01:00:00,78.0
17.0,35.0,800.0,79.0,-1.1,1014.6,-10.2,0.0,1.4,2013-03-11 02:00:00,69.0
15.0,33.0,800.0,79.0,-1.6,1014.2,-9.9,0.0,1.6,2013-03-11 03:00:00,70.0
14.0,31.0,700.0,79.0,-2.0,1014.0,-10.1,0.0,2.0,2013-03-11 04:00:00,66.0
11.0,32.0,800.0,79.0,-2.0,1014.0,-10.1,0.0,2.0,2013-03-11 05:00:00,70.0
10.0,36.0,800.0,79.0,-2.6,1014.1,-9.5,0.0,1.5,2013-03-11 06:00:00,73.0
11.0,42.0,800.0,79.0,-0.9,1014.6,-8.1,0.0,1.0,2013-03-11 07:00:00,73.0
16.0,50.0,1100.0,79.0,3.9,1014.3,-9.5,0.0,1.0,2013-03-11 08:00:00,94.0
30.0,50.0,1100.0,79.0,5.9,1013.8,-9.6,0.0,1.8,2013-03-11 09:00:00,99.0
